,car_titlem,car_price,car_description,car_location
995,Hyundai Sonata,4 000 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП типтроник, 101 388 км, черный, металлик, Учёт Армения, в отличном состоянии",Уральск
996,Hyundai Sonata,6 600 000 ₸,"2016 г., седан, 2 л, газ, КПП автомат, 56 000 км, черный, металлик, литые диски, тонировка, багажник, противотуманки,...",Алматы
997,Hyundai Sonata,6 500 000 ₸,"2015 г., седан, 2 л, газ, КПП автомат, 67 000 км, белый, кожа, bluetooth, CD, встроенный телефон, USB, кондиционер, па...",Шымкент
998,Hyundai Sonata,3 700 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП автомат, 80 000 км, черный, металлик, литые диски, тонировка, ветровики, противотум...",Уральск
999,Hyundai Sonata,10 500 000 ₸,"Срочно, торг
2019 г., седан, 2 л, газ, КПП типтроник, 4 835 км, белый, металлик, литые диски, тонировка, спойлер, обвес, биксенон,...",Шымкент
1000,Hyundai Sonata,6 200 000 ₸,"2014 г., седан, 2 л, бензин, КПП типтроник, синий, металлик, литые диски, тонировка, хрустальная оптика, дневные ходов...",Атырау
1001,Hyundai Sonata,6 200 000 ₸,"2017 г., седан, 2.4 л, бензин, КПП типтроник, 30 416 км, белый, металлик",Ереван
1002,Hyundai Sonata,4 200 000 ₸,"2014 г., седан, 2.4 л, бензин, КПП автомат, 94 000 км, белый, литые диски, тонировка, спойлер, ветровики, противотуман...",Атырау
1003,Hyundai Sonata,4 500 000 ₸,"2015 г., седан, 2.4 л, бензин, КПП автомат, 89 000 км, Учёт Армения, продажа по генеральной доверенности! Всё работает...",Актобе
1004,Hyundai Sonata,3 550 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 114 000 км, вишня, металлик, литые диски, тонировка, линзованная оптика, п...",Актобе
1005,Hyundai Sonata,5 500 000 ₸,"2016 г., седан, 2.4 л, бензин, КПП автомат, 71 000 км, коричневый, металлик, багажник, литые диски, обвес, спойлер, хр...",Кызылорда
1006,Hyundai Sonata,5 650 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 190 000 км, черный, металлик, литые диски, тонировка, люк, хрустальная опт...",Алматы
1007,Hyundai Sonata,3 800 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП автомат, 119 998 км, хамелеон, металлик, линзованная оптика, велюр, аудиосистема, C...",Кызылорда
1008,Hyundai Sonata,3 800 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 98 000 км, белый, металлик, литые диски, тонировка, люк, рейлинги, ксенон,...",Атырау
1009,Hyundai Sonata,3 600 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП типтроник, 77 500 км, серый, литые диски, тонировка, ветровики, багажник, ксенон, х...",Нур-Султан (Астана)
1010,Hyundai Sonata,8 000 000 ₸,"2016 г., седан, 2.4 л, бензин, КПП автомат, 78 000 км, белый, металлик, литые диски, панорамная крыша, тонировка, бага...",Алматы
1011,Hyundai Sonata,4 200 000 ₸,"2013 г., седан, 2.4 л, газ, КПП автомат, 180 000 км, серый, металлик, литые диски, тонировка, линзованная оптика, прот...",Алматы
1012,Hyundai Sonata,5 600 000 ₸,"2014 г., седан, 2 л, газ-бензин, КПП типтроник, 130 000 км, серебристый, металлик, литые диски, панорамная крыша, тони...",Шымкент
1013,Hyundai Sonata,7 900 000 ₸,"2019 г., седан, 2 л, бензин, КПП автомат, 4 000 км, белый, 2019 год выпуска! Состояние нового авто! В родной краске! В...",Алматы
1014,Hyundai Sonata,4 600 000 ₸,"2015 г., седан, 2.4 л, бензин, КПП автомат, 116 000 км, красный, Учет Армения. Тех паспорт от 30 декабря. Комплект зим...",Атырау
1015,Hyundai Sonata,4 000 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП типтроник, 101 388 км, черный, металлик, Учёт Армения, в отличном состоянии",Уральск
1016,Hyundai Sonata,6 600 000 ₸,"2016 г., седан, 2 л, газ, КПП автомат, 56 000 км, черный, металлик, литые диски, тонировка, багажник, противотуманки,...",Алматы
1017,Hyundai Sonata,6 500 000 ₸,"2015 г., седан, 2 л, газ, КПП автомат, 67 000 км, белый, кожа, bluetooth, CD, встроенный телефон, USB, кондиционер, па...",Шымкент
1018,Hyundai Sonata,3 700 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП автомат, 80 000 км, черный, металлик, литые диски, тонировка, ветровики, противотум...",Уральск
1019,Hyundai Sonata,10 500 000 ₸,"Срочно, торг
2019 г., седан, 2 л, газ, КПП типтроник, 4 835 км, белый, металлик, литые диски, тонировка, спойлер, обвес, биксенон,...",Шымкент
1020,Hyundai Sonata,6 200 000 ₸,"2014 г., седан, 2 л, бензин, КПП типтроник, синий, металлик, литые диски, тонировка, хрустальная оптика, дневные ходов...",Атырау
1021,Hyundai Sonata,6 200 000 ₸,"2017 г., седан, 2.4 л, бензин, КПП типтроник, 30 416 км, белый, металлик",Ереван
1022,Hyundai Sonata,4 200 000 ₸,"2014 г., седан, 2.4 л, бензин, КПП автомат, 94 000 км, белый, литые диски, тонировка, спойлер, ветровики, противотуман...",Атырау
1023,Hyundai Sonata,4 500 000 ₸,"2015 г., седан, 2.4 л, бензин, КПП автомат, 89 000 км, Учёт Армения, продажа по генеральной доверенности! Всё работает...",Актобе
1024,Hyundai Sonata,3 550 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 114 000 км, вишня, металлик, литые диски, тонировка, линзованная оптика, п...",Актобе
1025,Hyundai Sonata,5 500 000 ₸,"2016 г., седан, 2.4 л, бензин, КПП автомат, 71 000 км, коричневый, металлик, багажник, литые диски, обвес, спойлер, хр...",Кызылорда
